Mun doalan dán sártni dárogillii - dál han buohkat dihtet ahte mun máhtán sámegiela , ja mu sárdni lea sámegiela máidnun maid hálidan ahte dážat ge galget 	áddet 	. ¶
– Girkuin lea olu oahppat álgoálbmogiin das mii guoská 	áddet 	sivdnádusa ollislaččat . ¶
– Mii 	áddet 	ahte leat oassi sivdnádusas ja ahte min sivnádus lea boarraset go mii . ¶
Don 	áddet 	, it don leat oktonas olmmoš gii lea bargamin okto , muhto don leat oasáš stuorát eallinjorbadasas . ¶
Ii leat earágo geahččat govaid de 	áddet 	man alladássi buohkain lea . ¶
Pekka Lukkari Veahčákis deattuhii leanahearrái ja bearráigeahččiide áiggi geahčadišgoahtit Deanu guolástusas maid láhkateavsttat duođai muitalit , vai leago meroštallamat ráhkaduvvon iešdáhtolaččat nu jorbasin ahte daid ii galga oktage 	áddet 	. ¶
Lukkari mielas lea gáddi meroštallon oalle bures ja dasa ii dárbbaš leat állaoahppan olmmoš dan 	áddet 	. ¶
Dasto daddjui ahte galbbat čállojuvvošedje « Finnmárkku sámegillii » , maid ii oktage sáhte lohkat iige 	áddet 	. ¶
Danin lea váttis 	áddet 	manne dán ášši galgá meannudit gitta uvssaid duohken . ¶
Berrejit 	áddet 	ahte dát sáhttá divrras šaddat jus ođđasit ferte fas plovet ja gilvit , čilge Bakken Sandvik . ¶
Aiddo dies 	áddet 	Berg Lyngmo bures . ¶
Lea maid váttes 	áddet 	manne sihke Berg Lyngmo ja eará Strandebarm lahtut eai guođe stáhtagirku , muhto ain lohket iežaset háliidit leat mielde girkus mii sin oainnu mielde oahpaha vearreoahpu . ¶
Muhto go olmmoš speallá nu garrasit ahte čuohcá ruhtadillái , de lea juoidá boastut ja olmmoš dárbbaša veahki 	áddet 	ja čoavdit váttisvuođas . ¶
Radioaktivitehta lea juo mihtiduvvon nu máŋgii ahte ii ovttasge lea váttisvuohta 	áddet 	man duođalaš dilli lea , lohká Nilsen . ¶
Dat geat olgobealed gehččet dan eai soaitte 	áddet 	muhto maiddái dát olbmot sáhttet doalahit árbevieruid . ¶
Kárášjoga leansmánnebálvá Arvid Næss fas lohká iežas 	áddet 	ahte suorgana go fáhkka gullá báhčámušaid meahcis . ¶
Ja ahte sápmelaččat soitet 	áddet 	eanet Wimme luđiin . ¶
GIELDDA SÁPMELAŠ Tatjana lea Lujávrri fitnoskuvlla duodjeoahpaheaddji ja lohká iežas 	áddet 	sihke gieldda- ja davvisámegiela . ¶
Dán oktavuođas lea dehálaš 	áddet 	mo ja manin mis galggašii bearráigeahčču das mii dieđihuvvo eamiálbmoga birra . ¶
n Veahá váttis lea 	áddet 	Suoma ja Ruoŧa sámeradioid hoavddaid go čilgeba manne soai eaba vuorut oktasaš ođasdoaimmahusa . ¶
Dainna son oaivvilda , ahte sutnje lea muhtumin váttis 	áddet 	daid árvvuid maid universiteahtas atnet dehálažžan . ¶
Dan ferte maid NRK-Sáme Radio buoremus verdde Min Áigi 	áddet 	, iige njiellat jorban gáldo-kritihka haga dáid máid buktet ovdii nuppe bealde šilju . ¶
Mii 	áddet 	daid servviid , mat dál dovdet vuostehágu ohcat SSG:a lahttovuođa : go SSG vuođđuduvvui , sis ledje hui čavga lahttokriteriat , man mielde dušše báikkálaš politihkalaš sámesearvvit besse lahttun . ¶
Jos galggaš moktege 	áddet 	Mexico ollu ja measta čoavddikeahttá servodatváttisvuođaid , de ferte buokčalit 500 jagi boares historjái . ¶
Historjái ferte máhccat , jos galggaš 	áddet 	manne dušše sieiva vilges olbmuin lea fápmu ja dušše sii oidnojit TV:as , vaikko eai leatgo proseantta Mexicoa 100 miljon sturrosaš álbmogis . ¶
Sáhtii lean váttis Min Áiggi čállosa vuođul , 	áddet 	manne Suoma Sámiráđi juogus oaivvilda iežas ovddastit gávcci sámesearvvi . ¶
Galgá lohkat mu artihkkala hui heajos mielain , amas 	áddet 	ahte dás lea sáhka Sámedikkiid oktasaš áššiin ja Sámedikkiid riikkaidgasakasaš doaimmain . ¶
Deanu báhppa Tore Johnsen diđii illásteami leat ja dan ii dárbbaš ohcat guhkkin ja dat ii leat nu čiegus dego olbmot hálidit dan 	áddet 	. ¶
Váttisvuohtan lea datte ahte Bakken vikkahallá Sámi vuoigatvuođalávdegotti árvalusa ráhkadeamen etnalaš riidduid , juoga maid in moktege sáhte 	áddet 	. ¶
Mo Bakken de sáhttá konkluderet ahte lea iehčanasvuođajurddašeapmi sámi politihkkáriid ja Sámi vuoigatvuođalávdegottis , lea hui váttis munnje 	áddet 	! ¶
Muhto leat dákkár olbmot , geat muhtumin , barggu dahje skuvlla maŋŋá sáhttet boahtit boarrásiidsiidii ja veahkehit boares olbmuid 	áddet 	, ahte sii eai leat vajálduvvon . ¶
Baleahta sáhttá 	áddet 	máŋgga láhkai , nu mo gávpotolbmot áddejit dan dahje nu mo eambbo boaittobeale guovllu ássit sáhttet áddet dan . ¶
Baleahta sáhttá áddet máŋgga láhkai , nu mo gávpotolbmot áddejit dan dahje nu mo eambbo boaittobeale guovllu ássit sáhttet 	áddet 	dan . ¶
Dá lea gižžu mii gáibida , ahte geahčči ferte 	áddet 	ruonáeatnanlaš luonddu ja ruonáeatnanlaš myhtaid ja máidnasiid . ¶
Egil Utsi « Medisinsk lommeparlør , norsk - samisk » lea dehálaš girjjáš , mii sáhttá leat buorre ávkin dárogielat dearvvasvuohtabargiide go áigot 	áddet 	sámegiel buohcciid . ¶
Oahpahusa ja skuvlejumi bokte sáhttit olbmuide addit vejolašvuođa 	áddet 	erohusaid . ¶
– Dákkár áššit leat jo menddo máŋgii dáhpáhuvvan , ja mii geat 	áddet 	dárogiela , mii áddet maiddái mii hállojuvvo min birra . ¶
– Dákkár áššit leat jo menddo máŋgii dáhpáhuvvan , ja mii geat áddet dárogiela , mii 	áddet 	maiddái mii hállojuvvo min birra . ¶
– In sáhte 	áddet 	manne dárbbaša ná láhttet . ¶
– Ferten deattuhit ahte dán supmii ii berre 	áddet 	nu ahte máksá 21 miljon ruvnnu eanet čađahit sámi oahppoplána go nášunala oahppoplána . ¶
Randi Tennefoss , Olgešbellodat:–In sáhte 	áddet 	ahte eat galgga beassat válljet oahppoplána . ¶
Olggobeali olbmuide sáhttá leat váttis 	áddet 	kodaid . ¶
Fertet geahčadit man láhkai mii buoremusat galgat guhtetguimmiineamet iešvuođaid ja attáldagaid sihke 	áddet 	ja ávkkástallat . ¶
Midjiide , dán áigáš sápmelaččaide lea várra veadjemeahttun 	áddet 	duođai man stuorra mearkkašupmi bláđis lea leamaš sámegiela- ja kultuvrra seailluheapmái . ¶
Mii 	áddet 	ahte stuorra gávpoga guovddaža , ađđama , gávdnan lea váttis . ¶
MIi buohkat leat boahtán dán gursii daningo háliidat oahppat sámegiela ja - kultuvrra ja ahte mii sáhttit birget ovttas ja barggus bálvalit sámegillii ja 	áddet 	kultuvrra , mas eanas mis orrut . ¶
muđui mii eat šat gulahala buot áššiin dahje sáhttet 	áddet 	nuppiideamet boastut . ¶
Ii leat nu gal 	áddet 	ahte ean geardda moaitámuša , muhto go heaittihan eavttohusat maid leat dan seamma vuoiŋŋanasa rohttesteames , de in šat ádde . ¶
Leago váttis 	áddet 	dán guokte čuoggá ? ¶
Álki lea 	áddet 	dan , go mis ii leat sadji gos beassat hárjehallat ja geahččalit vuojániid dorvvolaš dilis . ¶
go ii ložžen dakko gokko earát , ja go vel bána heittogis oasis leat njuikehagat mat Roavvenjárgga njuikehágaid ektui leat uhcca spárttožat , de 	áddet 	mii manin Toni ja Tomi Ahmasalo eaba ložžen njuikehagaide . ¶
Iigo leatge áigi oažžut mearredeaddjiid 	áddet 	ahte dárbbašuvvo ráhkadit kalendara dan láhkai ahte buohkain lea vejolašvuohta vuodjit doppe gos leat eanet vuoddjit . ¶
• • Iige oktage sáhte 	áddet 	mo dát nissonolbmot leat gillán . ¶
• • Danin 	áddet 	ahte Brošhin lea buorredahtolašvuođas buktán iežas evttohusa . ¶
• • Mii maid 	áddet 	Suoma beali badjeolbmuid geat giitet buori fálaldaga ovddas . ¶
Buoremus vuohki oažžut dieđu sámi servodagas lea Min Áiggi lohkat , ja deháleamos vuohki 	áddet 	sámi servodaga dáhpáhusaid ja nuppástuhttimiid lea lohkat Min Áiggi vuđolaš árvvoštallamiid . ¶
Čilgejeaddji sárgumat ja somás historjjálaš tevnnagat álkidahttet girjji 	áddet 	. ¶
Ráđđehusa dálá dokumenta Stuorradiggái galgá leat álkit 	áddet 	. ¶
– Gal « al sáhttá 	áddet 	dan nu , Svineng dovddasta . ¶
Šaddá maid hui dehálaš 	áddet 	mii dáhpáhuvai earret eará Tromssa birrasis . ¶
Eaige regionála eaige báikkálaš eiseválddit hálit oaidnit eaige 	áddet 	man heajos dilli lea . ¶
Mii 	áddet 	ahte boasttuáddejupmi sáhttá dás bohciidit . ¶
– Lea dehálaš bajásgeassit mánáid 	áddet 	sámi kultuvrra , Nuorgam čilge . ¶
– Mii jurddašat , háleštat , miellagovahallat , 	áddet 	ja oahppat . ¶
Juohkehaš sáhttá 	áddet 	makkár váikkuhusaid dákkár johtolatgoluid lasáhus mearkkaša ruhtadilálašvuhtii Finnmárku ássiide , gos juo leat guhkes gaskkat giliid , čoahkkebáikkiid dahje gávpogiid gaskka . ¶
Dattetge 30 proseantta muitalit iežaset 	áddet 	dušše dábálaš dearvvahanmeanuid ja diekkáriid . ¶
Mun in sáhte 	áddet 	eará ahte Ole Henrik Magga gal ferte addit čilgehusa Sámedikki dievasčoahkkimis maid son duođaid oaivvildii namuhuvvon dajaldagain NRK:s 11.12.98 . ¶
Dán lea viehka váttis 	áddet 	, go diehtá man nana ákkat leat leamaš vuostá ásahit Diljohkii crossbána , namalassii gieldda stuorámus ealáhusat boazodoallu ja eanadoallu . ¶
Láhkateavstta lea váigat 	áddet 	nugo dát čuovvovaš árbelága 3. logu 10 § ( jagis 1734 ) duođašta . ¶
Šállošan go Magga lea ferten plánaid muhttit váilevašdiehtojuohkkima geažil , muhto dáhttu ohcciid 	áddet 	go máŋgii ii leat sin duohken , muhto ruhtadeame ja ohppiidlogu . ¶
lea váddásat 	áddet 	, jus juo ii áddeš dan nu ahte jus muhtunláhkai oažžu aviisii gova , galggašii dat leat eahpedemokráhtalaš ovdavuoigatvuođa . ¶
HIRPMÁSTUVVAN : Kåre Breivik ii loga 	áddet 	Randi Tennefoss ákkaid guođđit olgešbellodaga ja sirdit ovddádusbellodaga miellahttun . ¶
– Kåre Breivik ii loga iežas 	áddet 	du váldoákkaid molsut bellodaga , manne ? ¶
Sámegiel fága ulbmilin lea ahte mánát galget 	áddet 	ja hállat sámegiela , ja sii geat lohket sámegiela vuosttašgiellan šaddet goitge ollásit sámegielagin , čilge Andreassen . ¶
Gažaldat lea ahte lea go dus vejolašvuohta 	áddet 	justa < B > maid < P > don galggat ja < B > it < P > galgga bargat . ¶
Oahpahusas leat deattuhan ahte oahppit galget 	áddet 	ja háleštit dárogiela . ¶
Dát lea váttis Hå:ai 	áddet 	. ¶
Snellman mielas lea menddo árrat árvvoštallat miellačájáhusa bohtosiid , muhto jáhkká ahte dat buktet rabas ságastallama prostitušuvnna birra , mii fas veahkeha 	áddet 	maid dákkár dilli sáhttá dagahit . ¶
Dál sáhttá « iešmearredeami » 	áddet 	eanet ovddidanláhkai , mii iešalddes ii dárbbaš leat áitagin náššunstáhtii sturrodahkan . ¶
Dalle lea sáhka sáhttit dárbbuin áddehallat ja maid vástádusaid 	áddet 	. ¶
Lemet Ámmon Eira lohká ahte son lei doivon eambbogiid boahtit geahččat gilvvuid , muhto lohká iežas 	áddet 	ahte olbmot eai arvva vuolgit olggos dákkár dálkin . ¶
Mun in leat dás geahččaleamen álggahit gillámušgilvvu , muhto mun geahččalan dan bajásčuvget ahte leat soames áššit maid okta olmmoš oarjemáilmmis ii sáhte goassige 	áddet 	, vaikko vel buot buoremus dáhtun geahččalivččiige dan dahkat , danne go son ii leat bajásšaddan daid seammá vásáhusaiguin ja birrasiin go unnitálbmot olmmoš lea . ¶
Mun in leat dás geahččaleamen álggahit gillámušgilvvu , muhto mun geahččalan dan bajásčuvget ahte leat soames áššit maid okta olmmoš oarjemáilmmis ii sáhte goassige 	áddet 	, vaikko vel buot buoremus dáhtun geahččalivččiige dan dahkat , danne go son ii leat bajásšaddan daid seammá vásáhusaiguin ja birrasiin go unnitálbmot olmmoš lea . ¶
Mii 	áddet 	ahte leat sihke VM-kroa jođiheami ja máŋga¶
Ráđđehus áigu dan dahkat , ja dán galggašii AP 	áddet 	, muhto go ii leat dasa dáhttu ! ¶
Circumpolára lohkamat galget veahkehit studeanttaid - eanas eamiálbmogiid - 	áddet 	gažaldagaid mat arktalaš guovllu álbmogiin leat . ¶
Eai dušše eatnit , muhto buot bearaš galggašii 	áddet 	manne ferte áhpehis nissoniid dili iskat . ¶
Guovžža dálá bivdomearrádusaid leage oalle váttis 	áddet 	. ¶
Almmolaš virgeolbmot fertejit váldit ovddasvástádusa das , ahte cealkámušaid ii sáhte 	áddet 	boastut . ¶
Norgga sápmelaččaide leat sámi vierut ja riekteáddejupmi guovddáš áššin , mo 	áddet 	sápmelaččaid saji norgga riektevuogádaga stáhtas muđui . ¶
Lávdegoddi lea aiddostahttán mo galgá iešmearredandoktriina 	áddet 	ovtta stáhta álbmogiid gaskkas ja stáhtafámu gaskkas . ¶
Sáhttá 	áddet 	dán geavvama dolin . ¶
Ferte 	áddet 	ahte dát ii leat beroštumi haga . ¶
– Juo lea váttis 	áddet 	dán mearrádusa . ¶
Bargen álggus olu oččodit váhnemiid 	áddet 	man dehálaš lea oahpahit sámegiela mánáide ja lohkat giela skuvllas . ¶
Ovdal hálle olles olbmot sámegiela amaset mánát 	áddet 	. ¶
Sutnje lea maid váttis 	áddet 	manin Ohcejoga politihkkárat eai mahkáš háliit ovddidit sámegiela . ¶
Studeanttat hállet fas beare sámegiela ja dalle gal ferten 	áddet 	, muitala Marianne . ¶
Sámegiella lea oassi stuorát prošeavttas movt nannet ja 	áddet 	gielladiliid Davviriikkain . ¶
Sii galget oahpahit Davviriikkalaš Ministarráđi buorebut dovdat ja 	áddet 	sámi gielladili . ¶
Prošeakta ovddasteaddjit háliidedje guovddáš sámi báikái , go jáhkket 	áddet 	gielladili buorebut go ieža besset vásihat sámi servodaga duohtavuođas . ¶
Mun in máhttán 	áddet 	ahte mun nu ledjen seaguheamen iežan digaštallamii mii lei áigá , ja mainna mun gádden oassálaččaid juo geargan ja ášši čielgan , namalassii nu ahte Lemet lei biddjon virgái . ¶
Muhto nugo mii dan 	áddet 	, ii leat norgga stáhta rievidan juvdálaččaid , muhto tuiska stáhta han baicce galggašii buhtadit juvdálaččaid . ¶
Lea álki 	áddet 	manin dat vulge ovdal - dalle go olles stuorraservodat badjelgeahčai sámi eallima . ¶
Soai láviiga etniin suomastišgoahtit dalle go mii eat galgan 	áddet 	maid soai hállaba . ¶
Ja nuba moai ge oahpaime 	áddet 	muhtinláhkai suomagiela ovdal go manaime skuvlii . ¶
Dat nanne toleránssa , ja bidjá min 	áddet 	ja smiehttat man gievrras álbmot ja našuvdna sámit leat leamaš ja ain leat . ¶
Son ii sáhttán 	áddet 	manin livččii boastut bargat nu mo son lea bargan . ¶
Son ii sáhttán 	áddet 	manin livččii boastut bargat nu mo son lea bargan . ¶
Skogerbø lea gávnnahan ahte ássanbáiki lea seamma dehálaš go giella , go galgá 	áddet 	sápmelaččaid mediageavahusa . ¶
Čállosis sáhtii 	áddet 	dan guvlui ahte mun lean goađđán bargiidbellodaga , muhto dat dieđusge ii leat man ge láhkai riekta . ¶
Duogábealde skájanis gullo Bjarne Store Jakobsen : « Sáttán , in mun gáddán gándda 	áddet 	dáid nissonáššiid . ¶
Duogábealde skajanis gullo Bjarne Store Jakobsen : « Sáttán , in mun gáddán gándda 	áddet 	dáid nissonáššiid . ¶
Gal don 	áddet 	. ¶
Jus bávččadahtán homofiillaid , de fertejit 	áddet 	ahte ii leat buorre bákkuhit sin girkui . ¶
Pedersen lohká 	áddet 	ahte Fanasgiettis eai sáhte cegget vaikko man olu bargiid unnán mánáid dihte . ¶
Iige son loga 	áddet 	manne ná leat cielahan Nystad ja lea sihkar dat lea dušše danin go lea nissonolmmoš ja hui duostil ja oidnosis politihkas . ¶
– 	Áddet 	go don váhnemiid go ballet oahppiid gillát go máŋgii jagis lonohit oahpaheaddji ? ¶
Dávjá dajai ge iežas buorebut 	áddet 	ja vuohkkaseabbo heivet doložii go dálážii , muhto duohtavuohta lea ahte su dehálemos doaibman oppa máilbmái , muhto álgo-álbmogiidda vuosttažettin , lei oahpahit min oaidnit ovddeža ja boahtteáiggi oktiigullevašvuođa , oaidnit mo min boahtteáiggi buoremusat hukset go mii dovdat gos mii boahtit , mas mii leat vuolgán – ja muitit , dego Áilu ieš , čájehit vuollegašvuođa ja doahttalit eallima gohččuma . ¶
Go bárbmolottit fas máhccet davás boahtte giđđageasi , de sii ohcalit iežaset miel-vizardeaddji vel eanet go mii olbmot dan dahkat , ja goassige šaddat 	áddet 	man sakka Áilu lei čadnon lundui ja dan ealliide . ¶
Lyrihka ja poesiija sáhttá iešalddis olbmuide váttis 	áddet 	dallánaga . ¶
Várra ii leat Beaivváš teáhter dan jurddašan ahte buot galgat 	áddet 	oktanagas . ¶
čájálmas geasuha dieđus vuosttažettiin dakkáriid geat juo ovdalgihtii liikojit lyrihkkii ja poesiijii , ja árvideames sis lea buoret ovdamunni 	áddet 	ja oažžut juoga čájálmasas . ¶
– Gieldda bargit sáhttet boastut 	áddet 	ja doaivut ahte dát lea gieldda almmolaš juovlabeavdi . ¶
– Mun in sáhte 	áddet 	manin báhpat sámi guovlluin dál leat nu áŋgirat dáidda vuoiŋŋalaš daguide , lohká Laila Berntsen . ¶
– Dávjá gullat mii dáiddárat ahte dáidaga lea nu váttis 	áddet 	, muhto nu ii leat buot áiggiid , dat lea ieš servodat ja servodat institušuvnnat mat leat dahkan dáidaga váttisin olbmuide juksat . ¶
Lea dušše Ságat aviisa ja NRK Sámi Radio teksta-TV sámi mediain maid 	áddet 	, ja dat ii leat dohkálaš , logai Sámi Válgalihtu ( SVL . ¶
Klemet Amund Eira šattai heaitasit vuolgima , muhto lohká gal 	áddet 	bures gildosa . ¶
– Dat ipmárdus ahte bohccos lea basis luođus , lea vuođđun jus galgá 	áddet 	daid guottuid mat leat heahtebiebmamii . ¶
– Doaimmaheaddjit geat barget boazodoalloáššiiguin , lea hui dohkálaččat , sihke 	áddet 	doalu , kultuvrra ja ealáhusa , dáhkida Bjørn R. Jensen . ¶
Hálkavársiidda Samuel John N. Anti lohká iežas 	áddet 	go meahccebálvalus šaddá akšuneret go váruhit lobihuššama geavvan bivddus . ¶
– Ii mannan nu bures go dalle jáhkken , muhto dál fertejit buohkat 	áddet 	ahte politihkkárat fertejit garrasit vuoruhit dákkár dilis . ¶
Peer Gaup lohká iežas 	áddet 	go muhtin orohagain ballet ahte alimus boazologu heivehanproseassa olis sáhttet šaddat njuovvat ealuid unnibun . ¶
In sáhte 	áddet 	movt leat sáhttán varihiid njuovvandeattuid geavahit árvvoštallamii go muhtun orohagaid leat čuoldan das eret , dadjá Bæhr . ¶
Munnje mearkkaša tabloida ahte ášši lea álki 	áddet 	; dat lea čállon ja čilgejuvvon nu ahte¶
Go bihtáid lea álki 	áddet 	, das lea čielga fokus , guovtteoaivilvuohta ja eai leat menddo guhkit , de arvet olbmot lohkagoahtit . ¶
Sáhttá 	áddet 	Brita Carina Hætta cuiggodemiid nu ahte Sámediggi ii oba oassálastán ge dán semináras , muhto dat ii leat duohta . ¶
Na mun várra galggan 	áddet 	ja diehtit . ¶
Dađibahábut lea nu ahte mii fertet máhccat gitta dáruiduhttináigái , jus galgat duođaid 	áddet 	manin olbmot eai hálit doarjut Sámedikki otne . ¶
Dán lohkkiidreivves sáhttá boastut 	áddet 	ahte maiddái Kárášjoga gieldda organisašuvdnahoavda Gunn Helen Turi leamaš vuolláičálli reivves iige vuostáiváldi Anti sániin . ¶
Jos Sámediggi livččii ožžon válddi hálddašit eambbo doaimmaid , de gal livččii álkit 	áddet 	ráđi árvalusa , lohká Pedersen . ¶
– Jos dábálaš olbmot galget 	áddet 	mii iešmearrideapmi lea , de gal fertet konkretiseret dán eambbo go dál . ¶
Muhto otná vuogádagas lea váttis Ráđđehusa oažžut 	áddet 	dán . ¶
– Midjiide lea hui váttis 	áddet 	maid sii oaivvildit šiehtadallanmálliin . ¶
– Jos dábálaš olbmot galget 	áddet 	ahte mii iešmearrideapmi lea , de gal fertet konkretiseret dán eambbo go otne . ¶
– Jos lea dárbu 	áddet 	maid mii sápmelaččat hállat , de galgasivčče leat eambbo sámegielhálli bálvvát giddagasásahusain . ¶
Ná sáhttá 	áddet 	čállosa mii dál jorrá Justis- ja politidepartemeanttas . ¶
